15.txt,27.5,33,38.5,44,49.5,55,60.5,66,71.5,,,,,,,,,,,,,,,,,,
1.txt,18.6,19.2,19.8,20.4,21,21.6,22.2,22.8,23.4,,,,,,,,,,,,,,,,,,
21.txt,9.6,11.2,12.8,14.4,16,17.6,19.2,20.8,22.4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.txt,12.6,13.2,13.8,14.4,15,15.6,16.2,16.8,17.4,,,,,,,,,,,,,,,,,,
2.txt,92,94,96,98,100,102,104,106,108,,,,,,,,,,,,,,,,,,
7.txt,9.6,11.2,12.8,14.4,16,17.6,19.2,20.8,22.4,,,,,,,,,,,,,,,,,,
4.txt,17.6,19.2,20.8,22.4,24,25.6,27.2,28.8,30.4,,,,,,,,,,,,,,,,,,
22.txt,36,40,44,48,52,56,60,64,68,,,,,,,,,,,,,,,,,,
20.txt,21.6,25.2,28.8,32.4,36,39.6,43.2,46.8,50.4,,,,,,,,,,,,,,,,,,
3.txt,16.1,18.2,20.3,22.4,24.5,26.6,28.7,30.8,32.9,,,,,,,,,,,,,,,,,,
8.txt,24.8,25.6,26.4,27.2,28,28.8,29.6,30.4,31.2,,,,,,,,,,,,,,,,,,
17.txt,53.2,57.4,61.6,65.8,70,74.2,78.4,82.6,86.8,,,,,,,,,,,,,,,,,,
14.txt,7.2,8.4,9.6,10.8,12,13.2,14.4,15.6,16.8,,,,,,,,,,,,,,,,,,
6.txt,54,48,42,36,30,24,18,12,6,,,,,,,,,,,,,,,,,,
12.txt,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
15.txt,17.5,21,24.5,28,31.5,35,38.5,42,45.5,,,,,,,,,,,,,,,,,,
1.txt,18.6,19.2,19.8,20.4,21,21.6,22.2,22.8,23.4,,,,,,,,,,,,,,,,,,
21.txt,8.4,9.8,11.2,12.6,14,15.4,16.8,18.2,19.6,,,,,,,,,,,,,,,,,,
