30.txt,23.2,23.4,23.6,23.8,24,24.2,24.4,24.6,24.8,116,117,118,119,120,121,122,123,124,92.8,93.6,94.4,95.2,96,96.8,97.6,98.4,99.2
31.txt,14,14,14,14,14,14,14,14,14,140,140,140,140,140,140,140,140,140,224,224,224,224,224,224,224,224,224
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,382.5,387,391.5,396,400.5,405,409.5,414,418.5,,,,,,,,,,,,,,,,,,
11.txt,24.6,25.2,25.8,26.4,27,27.6,28.2,28.8,29.4,,,,,,,,,,,,,,,,,,
4.txt,152.1,151.2,150.3,149.4,148.5,147.6,146.7,145.8,144.9,,,,,,,,,,,,,,,,,,
13.txt,75.3,75.6,75.9,76.2,76.5,76.8,77.1,77.4,77.7,,,,,,,,,,,,,,,,,,
26.txt,364.8,369.6,374.4,379.2,384,388.8,393.6,398.4,403.2,,,,,,,,,,,,,,,,,,
16.txt,321.2,323.4,325.6,327.8,330,332.2,334.4,336.6,338.8,,,,,,,,,,,,,,,,,,
20.txt,54,54,54,54,54,54,54,54,54,,,,,,,,,,,,,,,,,,
31.txt,140,140,140,140,140,140,140,140,140,,,,,,,,,,,,,,,,,,
17.txt,202.5,207,211.5,216,220.5,225,229.5,234,238.5,,,,,,,,,,,,,,,,,,
27.txt,163,166,169,172,175,178,181,184,187,,,,,,,,,,,,,,,,,,
15.txt,132,132,132,132,132,132,132,132,132,,,,,,,,,,,,,,,,,,
10.txt,56.8,57.6,58.4,59.2,60,60.8,61.6,62.4,63.2,,,,,,,,,,,,,,,,,,
1.txt,163.1,165.2,167.3,169.4,171.5,173.6,175.7,177.8,179.9,,,,,,,,,,,,,,,,,,
21.txt,42.6,43.2,43.8,44.4,45,45.6,46.2,46.8,47.4,,,,,,,,,,,,,,,,,,
19.txt,181.8,183.6,185.4,187.2,189,190.8,192.6,194.4,196.2,,,,,,,,,,,,,,,,,,
30.txt,116,117,118,119,120,121,122,123,124,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.txt,255,258,261,264,267,270,273,276,279,,,,,,,,,,,,,,,,,,
11.txt,24.6,25.2,25.8,26.4,27,27.6,28.2,28.8,29.4,,,,,,,,,,,,,,,,,,
4.txt,202.8,201.6,200.4,199.2,198,196.8,195.6,194.4,193.2,,,,,,,,,,,,,,,,,,
13.txt,75.3,75.6,75.9,76.2,76.5,76.8,77.1,77.4,77.7,,,,,,,,,,,,,,,,,,
26.txt,364.8,369.6,374.4,379.2,384,388.8,393.6,398.4,403.2,,,,,,,,,,,,,,,,,,
16.txt,379.6,382.2,384.8,387.4,390,392.6,395.2,397.8,400.4,,,,,,,,,,,,,,,,,,
20.txt,72,72,72,72,72,72,72,72,72,,,,,,,,,,,,,,,,,,
31.txt,224,224,224,224,224,224,224,224,224,,,,,,,,,,,,,,,,,,
17.txt,157.5,161,164.5,168,171.5,175,178.5,182,185.5,,,,,,,,,,,,,,,,,,
27.txt,146.7,149.4,152.1,154.8,157.5,160.2,162.9,165.6,168.3,,,,,,,,,,,,,,,,,,
15.txt,168,168,168,168,168,168,168,168,168,,,,,,,,,,,,,,,,,,
10.txt,42.6,43.2,43.8,44.4,45,45.6,46.2,46.8,47.4,,,,,,,,,,,,,,,,,,
1.txt,139.8,141.6,143.4,145.2,147,148.8,150.6,152.4,154.2,,,,,,,,,,,,,,,,,,
21.txt,35.5,36,36.5,37,37.5,38,38.5,39,39.5,,,,,,,,,,,,,,,,,,
19.txt,161.6,163.2,164.8,166.4,168,169.6,171.2,172.8,174.4,,,,,,,,,,,,,,,,,,
30.txt,92.8,93.6,94.4,95.2,96,96.8,97.6,98.4,99.2,,,,,,,,,,,,,,,,,,
