12.txt,266.4,268.8,271.2,273.6,276,278.4,280.8,283.2,285.6,,,,,,,,,,,,,,,,,,
34.txt,174.9,184.8,194.7,204.6,214.5,224.4,234.3,244.2,254.1,,,,,,,,,,,,,,,,,,
30.txt,174.9,184.8,194.7,204.6,214.5,224.4,234.3,244.2,254.1,,,,,,,,,,,,,,,,,,
18.txt,24.4,24.8,25.2,25.6,26,26.4,26.8,27.2,27.6,,,,,,,,,,,,,,,,,,
2.txt,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,
7.txt,1,2,3,4,5,6,7,8,9,,,,,,,,,,,,,,,,,,
39.txt,30.4,36.8,43.2,49.6,56,62.4,68.8,75.2,81.6,,,,,,,,,,,,,,,,,,
22.txt,44.8,49.6,54.4,59.2,64,68.8,73.6,78.4,83.2,,,,,,,,,,,,,,,,,,
35.txt,52.2,59.4,66.6,73.8,81,88.2,95.4,102.6,109.8,,,,,,,,,,,,,,,,,,
44.txt,78.3,84.6,90.9,97.2,103.5,109.8,116.1,122.4,128.7,,,,,,,,,,,,,,,,,,
6.txt,27.2,30.4,33.6,36.8,40,43.2,46.4,49.6,52.8,,,,,,,,,,,,,,,,,,
27.txt,225.6,235.2,244.8,254.4,264,273.6,283.2,292.8,302.4,,,,,,,,,,,,,,,,,,
15.txt,92,96,100,104,108,112,116,120,124,,,,,,,,,,,,,,,,,,
10.txt,6.3,6.6,6.9,7.2,7.5,7.8,8.1,8.4,8.7,,,,,,,,,,,,,,,,,,
1.txt,55.2,56.4,57.6,58.8,60,61.2,62.4,63.6,64.8,,,,,,,,,,,,,,,,,,
45.txt,39,38,37,36,35,34,33,32,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.txt,76.8,77.6,78.4,79.2,80,80.8,81.6,82.4,83.2,,,,,,,,,,,,,,,,,,
9.txt,18.3,18.6,18.9,19.2,19.5,19.8,20.1,20.4,20.7,,,,,,,,,,,,,,,,,,
4.txt,234,238,242,246,250,254,258,262,266,,,,,,,,,,,,,,,,,,
29.txt,28,29,30,31,32,33,34,35,36,,,,,,,,,,,,,,,,,,
40.txt,41.1,43.2,45.3,47.4,49.5,51.6,53.7,55.8,57.9,,,,,,,,,,,,,,,,,,
33.txt,6.4,6.8,7.2,7.6,8,8.4,8.8,9.2,9.6,,,,,,,,,,,,,,,,,,
3.txt,10.5,11,11.5,12,12.5,13,13.5,14,14.5,,,,,,,,,,,,,,,,,,
42.txt,120.4,121.8,123.2,124.6,126,127.4,128.8,130.2,131.6,,,,,,,,,,,,,,,,,,
25.txt,38.8,41.6,44.4,47.2,50,52.8,55.6,58.4,61.2,,,,,,,,,,,,,,,,,,
12.txt,233.1,235.2,237.3,239.4,241.5,243.6,245.7,247.8,249.9,,,,,,,,,,,,,,,,,,
34.txt,63.6,67.2,70.8,74.4,78,81.6,85.2,88.8,92.4,,,,,,,,,,,,,,,,,,
30.txt,63.6,67.2,70.8,74.4,78,81.6,85.2,88.8,92.4,,,,,,,,,,,,,,,,,,
18.txt,30.5,31,31.5,32,32.5,33,33.5,34,34.5,,,,,,,,,,,,,,,,,,
2.txt,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,
7.txt,0.8,1.6,2.4,3.2,4,4.8,5.6,6.4,7.2,,,,,,,,,,,,,,,,,,
39.txt,3.8,4.6,5.4,6.2,7,7.8,8.6,9.4,10.2,,,,,,,,,,,,,,,,,,
22.txt,11.2,12.4,13.6,14.8,16,17.2,18.4,19.6,20.8,,,,,,,,,,,,,,,,,,
35.txt,5.8,6.6,7.4,8.2,9,9.8,10.6,11.4,12.2,,,,,,,,,,,,,,,,,,
44.txt,17.4,18.8,20.2,21.6,23,24.4,25.8,27.2,28.6,,,,,,,,,,,,,,,,,,
6.txt,17,19,21,23,25,27,29,31,33,,,,,,,,,,,,,,,,,,
27.txt,112.8,117.6,122.4,127.2,132,136.8,141.6,146.4,151.2,,,,,,,,,,,,,,,,,,
15.txt,69,72,75,78,81,84,87,90,93,,,,,,,,,,,,,,,,,,
10.txt,4.2,4.4,4.6,4.8,5,5.2,5.4,5.6,5.8,,,,,,,,,,,,,,,,,,
1.txt,36.8,37.6,38.4,39.2,40,40.8,41.6,42.4,43.2,,,,,,,,,,,,,,,,,,
45.txt,62.4,60.8,59.2,57.6,56,54.4,52.8,51.2,49.6,,,,,,,,,,,,,,,,,,
